time,x-axis,y-axis,z-axis,Event1,Event2,latitude,longitude
29.279 , -0.6900000000000001 , 5.24 , 8.120000000000001,0,0,0.0 , 0.0
29.309 , -0.61 , 5.24 , 8.19,0,0,0.0 , 0.0
29.34 , -0.61 , 5.24 , 8.23,0,0,0.0 , 0.0
29.37 , -0.5700000000000001 , 5.17 , 8.19,0,0,0.0 , 0.0
29.401 , -0.6900000000000001 , 5.28 , 8.15,0,0,0.0 , 0.0
29.431 , -0.6900000000000001 , 5.32 , 8.120000000000001,0,0,0.0 , 0.0
29.462 , -0.61 , 5.24 , 8.08,0,0,0.0 , 0.0
29.492 , -0.61 , 5.21 , 8.15,0,0,0.0 , 0.0
29.523 , -0.65 , 5.28 , 8.040000000000001,0,0,0.0 , 0.0
29.553 , -0.65 , 5.24 , 8.120000000000001,0,0,0.0 , 0.0
29.584 , -0.5700000000000001 , 5.21 , 8.31,0,0,0.0 , 0.0
29.615000000000002 , -0.61 , 5.17 , 8.23,0,0,0.0 , 0.0
29.645 , -0.61 , 5.21 , 8.19,0,0,0.0 , 0.0
29.676000000000002 , -0.5700000000000001 , 5.24 , 8.040000000000001,0,0,0.0 , 0.0
29.706 , -0.54 , 5.28 , 7.890000000000001,0,0,0.0 , 0.0
29.737000000000002 , -0.5 , 5.24 , 7.890000000000001,0,0,0.0 , 0.0
29.778000000000002 , -0.5 , 5.24 , 8.27,0,0,0.0 , 0.0
29.808 , -0.61 , 5.24 , 8.58,0,0,0.0 , 0.0
29.839000000000002 , -0.5700000000000001 , 5.24 , 8.58,0,0,0.0 , 0.0
29.87 , -0.65 , 5.24 , 8.5,0,0,0.0 , 0.0
29.900000000000002 , -0.5700000000000001 , 5.24 , 8.15,0,0,0.0 , 0.0
29.931 , -0.5 , 5.24 , 7.890000000000001,0,0,0.0 , 0.0
29.961000000000002 , -0.61 , 5.28 , 7.7700000000000005,0,0,0.0 , 0.0
29.992 , -0.61 , 5.24 , 7.8100000000000005,0,0,0.0 , 0.0
30.022000000000002 , -0.5 , 5.13 , 8.15,0,0,0.0 , 0.0
30.053 , -0.5 , 5.09 , 8.46,0,0,0.0 , 0.0
30.083000000000002 , -0.65 , 5.21 , 8.38,0,0,0.0 , 0.0
30.114 , -0.61 , 5.24 , 8.31,0,0,0.0 , 0.0
30.144000000000002 , -0.5700000000000001 , 5.21 , 8.35,0,0,0.0 , 0.0
