time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
60.022,0.22,1.84,9.77,0,0,unable to access data

60.054,0.03,1.95,9.83,0,0,unable to access data

60.086,-0.15,1.95,9.64,0,0,unable to access data

60.117,-0.15,1.91,9.6,0,0,unable to access data

60.149,0.11,1.87,9.81,0,0,unable to access data

60.181,0.07,1.91,10,0,0,unable to access data

60.212,-0.11,1.95,9.87,0,0,unable to access data

60.244,-0.11,1.87,9.87,0,0,unable to access data

60.276,0.03,1.8,10.02,0,0,unable to access data

60.307,0.07,1.76,10.11,0,0,unable to access data

60.339,0.11,1.68,10.02,0,0,unable to access data

60.371,0.03,1.48,9.68,0,0,unable to access data

60.402,-0.03,1.48,9.53,0,0,unable to access data

60.434,-0.03,1.48,9.3,0,0,unable to access data

60.466,-0.07,1.29,9.03,0,0,unable to access data

60.497,-0.34,1.48,8.99,0,0,unable to access data

60.529,-0.41,1.57,9.19,0,0,unable to access data

60.56,-0.45,1.61,9.58,0,0,unable to access data

60.592,-0.8,1.53,9.87,0,0,unable to access data

60.624,-0.83,1.44,10.3,0,0,unable to access data

60.655,-0.95,1.48,10.64,0,0,unable to access data

60.687,-1.14,1.57,10.57,0,0,unable to access data

60.719,-1.1,1.44,10.07,0,0,unable to access data

60.75,-1.18,1.29,9.53,0,0,unable to access data

60.782,-1.33,1.25,9.45,0,0,unable to access data

60.813,-1.42,1.29,9.83,0,0,unable to access data

60.845,-1.33,1.29,10.15,0,0,unable to access data

60.879,-1.25,1.23,10.02,0,0,unable to access data

60.914,-1.18,1.06,9.64,0,0,unable to access data

60.951,-1.23,1.1,9.3,0,0,unable to access data

60.989,-1.29,1.18,9.22,0,0,unable to access data

61.021,-1.33,1.25,9.38,0,0,unable to access data

61.052,-1.38,1.33,9.6,0,0,unable to access data

61.084,-1.42,1.42,9.87,0,0,unable to access data

61.115,-1.42,1.44,10.07,0,0,unable to access data

61.147,-1.25,1.42,10.07,0,0,unable to access data

61.179,-1.18,1.38,9.92,0,0,unable to access data

61.21,-1.23,1.38,9.77,0,0,unable to access data

61.242,-1.23,1.42,9.72,0,0,unable to access data

61.274,-1.25,1.42,9.77,0,0,unable to access data

61.305,-1.23,1.33,9.64,0,0,unable to access data

61.337,-1.18,1.18,9.34,0,0,unable to access data

61.369,-1.23,1.14,9.38,0,0,unable to access data

61.4,-1.29,1.29,9.83,0,0,unable to access data

61.432,-1.25,1.33,10.02,0,0,unable to access data

61.464,-1.33,1.33,10,0,0,unable to access data

61.495,-1.38,1.29,9.64,0,0,unable to access data

61.527,-1.48,1.29,9.45,0,0,unable to access data

61.558,-1.38,1.33,9.58,0,0,unable to access data

61.59,-1.33,1.25,9.68,0,0,unable to access data

61.652,-1.25,1.25,9.6,0,0,unable to access data

61.687,-1.38,1.25,9.19,0,0,unable to access data

61.719,-1.61,1.33,9.07,0,0,unable to access data

61.751,-1.57,1.38,9.3,0,0,unable to access data

61.783,-1.38,1.25,9.38,0,0,unable to access data

61.814,-1.53,1.14,9.3,0,0,unable to access data

61.846,-1.87,1.1,9.49,0,0,unable to access data

61.878,-1.95,1.1,9.58,0,0,unable to access data

61.91,-2.22,1.14,9.72,0,0,unable to access data

61.941,-2.37,1.18,10.07,0,0,unable to access data

61.973,-2.37,1.14,10.22,0,0,unable to access data

62.006,-2.37,1.1,10.15,0,0,unable to access data

62.043,-2.29,1.02,9.72,0,0,unable to access data

62.081,-2.33,0.99,9.34,0,0,unable to access data

62.119,-2.29,0.95,9.38,0,0,unable to access data

62.15,-2.45,0.87,9.41,0,0,unable to access data

62.182,-2.56,0.87,9.83,0,0,unable to access data

62.213,-2.45,0.8,10.19,0,0,unable to access data

62.245,-2.22,0.72,9.87,0,0,unable to access data

62.277,-2.14,0.8,9.19,0,0,unable to access data

62.309,-2.25,0.95,8.73,0,0,unable to access data

62.34,-2.29,1.18,8.58,0,0,unable to access data

62.372,-2.14,0.87,8.42,0,0,unable to access data

62.403,-2.33,0.3,8.8,0,0,unable to access data

62.435,-2.94,0.26,9.83,0,0,unable to access data

62.467,-3.75,0.45,10.61,0,0,unable to access data

62.498,-3.98,0.41,10.53,0,0,unable to access data

62.53,-4.13,0.3,10.3,0,0,unable to access data

62.561,-3.9,0.19,10.26,0,0,unable to access data

62.593,-3.26,-0.03,10,0,0,unable to access data

62.625,-2.98,-0.15,9.34,0,0,unable to access data

62.656,-3.02,-0.19,8.84,0,0,unable to access data

62.688,-2.94,0,8.73,0,0,unable to access data

62.719,-2.98,0.11,8.77,0,0,unable to access data

62.751,-3.17,0.3,8.88,0,0,unable to access data

62.783,-3.36,0.38,9.41,0,0,unable to access data

62.815,-3.28,0.38,9.87,0,0,unable to access data

62.846,-3.26,0.38,9.72,0,0,unable to access data

62.878,-3.17,0.41,9.22,0,0,unable to access data

62.91,-3.17,0.53,8.96,0,0,unable to access data

62.941,-3.17,0.45,8.92,0,0,unable to access data

62.973,-3.36,0.45,8.96,0,0,unable to access data

63.005,-3.41,0.22,9.64,0,0,unable to access data

63.036,-3.6,0.15,10.64,0,0,unable to access data

63.069,-3.41,-0.03,10.8,0,0,unable to access data

63.102,-3.09,-0.41,10,0,0,unable to access data

63.14,-2.94,-0.64,9.64,0,0,unable to access data

63.172,-2.79,-0.76,9.64,0,0,unable to access data

63.203,-2.67,-0.87,9.11,0,0,unable to access data

63.235,-2.79,-0.68,8.42,0,0,unable to access data

63.266,-2.94,-0.22,8.04,0,0,unable to access data

63.298,-3.06,0.19,8.19,0,0,unable to access data

63.33,-3.28,0.49,9.03,0,0,unable to access data

63.361,-3.36,0.64,10.38,0,0,unable to access data

63.393,-3.06,0.38,11.25,0,0,unable to access data

63.425,-2.52,-0.07,10.95,0,0,unable to access data

63.457,-2.45,-0.26,9.83,0,0,unable to access data

63.488,-2.71,-0.38,8.96,0,0,unable to access data

63.52,-2.94,-0.22,8.99,0,0,unable to access data

63.551,-3.09,-0.11,9.07,0,0,unable to access data

63.583,-3.21,-0.07,9.11,0,0,unable to access data

63.615,-3.13,0.03,9.38,0,0,unable to access data

63.646,-2.98,0.11,9.53,0,0,unable to access data

63.678,-2.94,0.15,9.49,0,0,unable to access data

63.71,-2.79,0.34,9.38,0,0,unable to access data

63.742,-2.79,0.45,9.03,0,0,unable to access data

63.773,-2.83,0.61,8.77,0,0,unable to access data

63.805,-3.02,0.76,8.92,0,0,unable to access data

63.837,-3.47,0.91,9.34,0,0,unable to access data

63.869,-3.7,0.95,9.87,0,0,unable to access data

63.901,-3.75,0.87,10.07,0,0,unable to access data

63.932,-3.75,0.68,9.81,0,0,unable to access data

63.964,-3.55,0.57,9.58,0,0,unable to access data

63.996,-3.36,0.49,9.53,0,0,unable to access data

64.027,-3.28,0.41,9.45,0,0,unable to access data

64.059,-3.17,0.34,9.53,0,0,unable to access data

64.09,-2.98,0.45,9.53,0,0,unable to access data

64.122,-2.9,0.34,9.15,0,0,unable to access data

64.154,-2.79,0.41,8.92,0,0,unable to access data

64.186,-2.79,0.64,8.96,0,0,unable to access data

64.223,-2.37,0.72,9.15,0,0,unable to access data

64.262,-2.03,0.53,9.34,0,0,unable to access data

64.3,-2.03,0.45,9.81,0,0,unable to access data

64.331,-2.41,0.45,10.53,0,0,unable to access data

64.363,-2.29,0.38,10.8,0,0,unable to access data

64.395,-1.91,0.22,9.77,0,0,unable to access data

64.433,-1.99,0.19,8.31,0,0,unable to access data

64.464,-2.22,0.49,8.12,0,0,unable to access data

64.496,-2.64,0.83,8.54,0,0,unable to access data

64.527,-3.09,1.06,9.45,0,0,unable to access data

64.559,-3.13,1.06,10.3,0,0,unable to access data

64.591,-2.86,1.06,10.22,0,0,unable to access data

64.622,-2.64,0.95,9.45,0,0,unable to access data

64.654,-2.67,0.99,8.92,0,0,unable to access data

64.686,-2.83,1.1,9.15,0,0,unable to access data

64.717,-2.94,1.18,9.53,0,0,unable to access data

64.749,-3.09,1.06,9.83,0,0,unable to access data

64.781,-3.06,0.99,9.87,0,0,unable to access data

64.812,-3.06,0.95,9.72,0,0,unable to access data

64.844,-3.02,0.83,9.41,0,0,unable to access data

64.876,-3.06,0.83,9.34,0,0,unable to access data

64.907,-3.02,0.76,9.3,0,0,unable to access data

64.939,-3.06,0.64,9.3,0,0,unable to access data

64.971,-2.94,0.61,9.3,0,0,unable to access data

65.002,-2.9,0.57,9.15,0,0,unable to access data

65.034,-2.98,0.61,8.99,0,0,unable to access data

65.066,-3.06,0.61,9.11,0,0,unable to access data

65.097,-3.13,0.76,9.58,0,0,unable to access data

65.129,-3.09,0.72,9.68,0,0,unable to access data

65.16,-2.98,0.68,9.49,0,0,unable to access data

65.192,-2.9,0.72,9.26,0,0,unable to access data

65.224,-2.94,0.76,9.19,0,0,unable to access data

65.257,-3.09,0.8,9.38,0,0,unable to access data

65.289,-2.98,0.76,9.68,0,0,unable to access data

65.322,-2.94,0.68,9.64,0,0,unable to access data

65.36,-2.94,0.64,9.45,0,0,unable to access data

65.392,-2.86,0.61,9.3,0,0,unable to access data

65.424,-2.98,0.64,9.26,0,0,unable to access data

65.456,-3.02,0.68,9.3,0,0,unable to access data

65.487,-3.09,0.68,9.3,0,0,unable to access data

65.519,-3.13,0.68,9.34,0,0,unable to access data

65.55,-3.09,0.72,9.3,0,0,unable to access data

65.582,-3.17,0.76,9.38,0,0,unable to access data

65.614,-3.06,0.76,9.38,0,0,unable to access data

65.645,-3.06,0.76,9.34,0,0,unable to access data

65.677,-3.06,0.76,9.38,0,0,unable to access data

65.708,-3.21,0.8,9.53,0,0,unable to access data

65.74,-3.13,0.87,9.72,0,0,unable to access data

65.772,-2.98,0.72,9.45,0,0,unable to access data

65.803,-3.06,0.61,9.22,0,0,unable to access data

65.835,-3.21,0.72,9.41,0,0,unable to access data

65.873,-3.13,0.76,9.3,0,0,unable to access data

65.904,-3.21,0.61,9.3,0,0,unable to access data

65.936,-3.17,0.68,9.6,0,0,unable to access data

65.967,-2.9,0.57,9.6,0,0,unable to access data

65.999,-2.9,0.53,9.49,0,0,unable to access data

66.031,-2.83,0.61,9.3,0,0,unable to access data

66.062,-2.9,0.61,8.84,0,0,unable to access data

66.094,-3.06,0.72,8.61,0,0,unable to access data

66.125,-3.41,0.8,8.96,0,0,unable to access data

66.157,-3.6,0.91,9.77,0,0,unable to access data

66.189,-3.6,0.87,10.42,0,0,unable to access data

66.22,-3.13,0.72,10.22,0,0,unable to access data

66.252,-2.86,0.53,9.45,0,0,unable to access data

66.284,-2.83,0.49,8.96,0,0,unable to access data

66.315,-2.98,0.61,8.99,0,0,unable to access data

66.348,-3.17,0.57,9.03,0,0,unable to access data

66.382,-3.28,0.57,9.22,0,0,unable to access data

66.42,-3.21,0.57,9.58,0,0,unable to access data

66.451,-3.17,0.61,9.45,0,0,unable to access data

66.483,-3.21,0.61,9.26,0,0,unable to access data

66.514,-3.21,0.68,9.26,0,0,unable to access data

66.546,-3.13,0.68,9.26,0,0,unable to access data

66.578,-3.21,0.72,9.41,0,0,unable to access data

66.609,-3.17,0.64,9.38,0,0,unable to access data

66.672,-3.21,0.64,9.26,0,0,unable to access data

66.711,-3.36,0.64,8.99,0,0,unable to access data

66.742,-3.32,0.68,9.07,0,0,unable to access data

66.774,-3.17,0.68,9.22,0,0,unable to access data

66.806,-3.17,0.57,9.26,0,0,unable to access data

66.837,-3.21,0.45,9.26,0,0,unable to access data

66.869,-3.28,0.41,9.41,0,0,unable to access data

66.901,-3.36,0.49,9.64,0,0,unable to access data

66.933,-3.47,0.49,9.49,0,0,unable to access data

66.964,-3.51,0.45,9.41,0,0,unable to access data

66.996,-3.6,0.49,9.53,0,0,unable to access data

67.027,-3.68,0.53,9.53,0,0,unable to access data

67.059,-3.6,0.53,9.49,0,0,unable to access data

67.091,-3.47,0.45,9.26,0,0,unable to access data

67.122,-3.36,0.49,9.38,0,0,unable to access data

67.154,-3.47,0.53,9.53,0,0,unable to access data

67.186,-3.6,0.45,9.53,0,0,unable to access data

67.217,-3.6,0.34,9.41,0,0,unable to access data

67.249,-3.55,0.26,9.3,0,0,unable to access data

67.281,-3.51,0.19,9.34,0,0,unable to access data

67.312,-3.32,0.11,9.53,0,0,unable to access data

67.344,-3.06,0.15,9.49,0,0,unable to access data

67.376,-2.94,0.15,9.34,0,0,unable to access data

67.407,-2.94,0.22,9.03,0,0,unable to access data

67.439,-2.98,0.34,9.07,0,0,unable to access data

67.471,-2.98,0.53,9.34,0,0,unable to access data

67.504,-3.21,0.61,9.26,0,0,unable to access data

67.543,-3.64,0.68,9.34,0,0,unable to access data

67.58,-3.64,0.83,10,0,0,unable to access data

67.618,-3.51,0.83,10.11,0,0,unable to access data

67.65,-3.17,0.53,9.26,0,0,unable to access data

67.681,-2.98,0.41,8.69,0,0,unable to access data

67.713,-3.17,0.61,9.07,0,0,unable to access data

67.745,-3.32,0.68,9.34,0,0,unable to access data

67.777,-3.28,0.64,9.3,0,0,unable to access data

67.808,-3.02,0.64,9.49,0,0,unable to access data

