time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
65.825,1.3,0.8,9.69,0,0,unable to access data

65.855,1.34,0.84,9.61,0,0,unable to access data

65.886,1.19,0.84,9.61,0,0,unable to access data

65.917,1.03,0.69,9.57,0,0,unable to access data

65.947,0.92,0.65,9.53,0,0,unable to access data

65.978,0.92,0.65,9.57,0,0,unable to access data

66.009,1,0.65,9.69,0,0,unable to access data

66.039,1.23,0.73,9.76,0,0,unable to access data

66.07,1.42,0.77,9.8,0,0,unable to access data

66.101,1.49,0.84,9.76,0,0,unable to access data

66.131,1.53,0.77,9.76,0,0,unable to access data

66.162,1.65,0.69,9.91,0,0,unable to access data

66.193,1.53,0.65,9.88,0,0,unable to access data

66.223,1.34,0.61,9.57,0,0,unable to access data

66.254,1.11,0.69,9.38,0,0,unable to access data

66.285,1,0.69,9.53,0,0,unable to access data

66.315,0.96,0.61,9.76,0,0,unable to access data

66.346,0.88,0.69,9.57,0,0,unable to access data

66.377,1.07,0.8,9.8,0,0,unable to access data

66.407,1.3,0.8,9.95,0,0,unable to access data

66.438,1.42,0.8,9.88,0,0,unable to access data

66.468,1.34,0.73,9.69,0,0,unable to access data

66.499,1.26,0.69,9.49,0,0,unable to access data

66.53,1.19,0.54,9.49,0,0,unable to access data

66.561,1.3,0.46,9.61,0,0,unable to access data

66.591,1.19,0.46,9.42,0,0,unable to access data

66.622,1.19,0.46,9.23,0,0,unable to access data

66.653,1.19,0.38,9.42,0,0,unable to access data

66.683,1.11,0.27,9.53,0,0,unable to access data

66.714,1.11,0.31,9.53,0,0,unable to access data

66.745,1.11,0.23,9.57,0,0,unable to access data

66.775,1.23,0.11,9.69,0,0,unable to access data

66.806,1.34,0.08,9.69,0,0,unable to access data

66.837,1.49,0.11,9.76,0,0,unable to access data

66.867,1.65,0.04,9.8,0,0,unable to access data

66.898,1.61,-0.11,9.46,0,0,unable to access data

66.929,1.76,-0.19,9.38,0,0,unable to access data

66.959,1.8,-0.19,9.72,0,0,unable to access data

66.99,1.8,-0.5,9.72,0,0,unable to access data

67.021,1.65,-0.5,9.46,0,0,unable to access data

67.051,1.61,-0.54,9.65,0,0,unable to access data

67.082,1.57,-0.77,9.84,0,0,unable to access data

67.113,1.42,-0.8,9.8,0,0,unable to access data

67.143,1.38,-0.96,9.69,0,0,unable to access data

67.174,1.42,-0.96,9.65,0,0,unable to access data

67.205,1.49,-1,9.61,0,0,unable to access data

67.235,1.57,-1.11,9.46,0,0,unable to access data

67.266,1.65,-1.19,9.3,0,0,unable to access data

67.297,1.76,-1.19,9.61,0,0,unable to access data

67.327,1.76,-1.42,9.61,0,0,unable to access data

67.358,1.61,-1.53,9.57,0,0,unable to access data

67.389,1.57,-1.57,9.49,0,0,unable to access data

67.419,1.49,-1.57,9.53,0,0,unable to access data

67.45,1.45,-1.57,9.53,0,0,unable to access data

67.481,1.34,-1.61,9.42,0,0,unable to access data

67.511,1.38,-1.45,9.38,0,0,unable to access data

67.542,1.42,-1.53,9.53,0,0,unable to access data

67.573,1.38,-1.57,9.46,0,0,unable to access data

67.603,1.3,-1.57,9.42,0,0,unable to access data

67.634,1.42,-1.53,9.53,0,0,unable to access data

67.665,1.53,-1.49,9.8,0,0,unable to access data

67.695,1.45,-1.49,9.88,0,0,unable to access data

67.726,1.42,-1.57,9.76,0,0,unable to access data

67.757,1.45,-1.53,9.69,0,0,unable to access data

67.787,1.42,-1.53,9.57,0,0,unable to access data

67.818,1.34,-1.53,9.23,0,0,unable to access data

67.849,1.42,-1.57,9.3,0,0,unable to access data

67.879,1.42,-1.57,9.49,0,0,unable to access data

67.91,1.49,-1.49,9.38,0,0,unable to access data

67.941,1.49,-1.45,9.34,0,0,unable to access data

67.971,1.49,-1.53,9.46,0,0,unable to access data

68.002,1.53,-1.53,9.61,0,0,unable to access data

68.033,1.57,-1.53,9.53,0,0,unable to access data

68.063,1.57,-1.57,9.53,0,0,unable to access data

68.094,1.57,-1.57,9.49,0,0,unable to access data

68.125,1.68,-1.53,9.53,0,0,unable to access data

68.155,1.68,-1.53,9.46,0,0,unable to access data

