time,x-axis,y-axis,z-axis,Event1,Event2
54.083 , -0.34 , -0.04 , -0.88,0,0
54.146 , 2.49 , 2.64 , -2.83,0,0
54.209 , 8.77 , 6.66 , 2.68,0,0
54.272 , 9.34 , 6.47 , 5.82,0,0
54.335 , 11.98 , 5.78 , 8.27,0,0
54.397 , 9.950000000000001 , 5.09 , 11.71,0,0
54.46 , 7.7700000000000005 , 5.24 , 11.75,0,0
54.523 , 4.94 , 4.25 , 11.94,0,0
54.586 , 2.95 , 3.06 , 7.54,0,0
54.649 , 1.3 , 4.98 , 7.58,0,0
54.712 , -0.5700000000000001 , 6.16 , 7.43,0,0
54.775 , 0.15 , 5.63 , 5.28,0,0
54.846000000000004 , -0.27 , 6.390000000000001 , 5.74,0,0
54.910000000000004 , 0.04 , 7.16 , 5.24,0,0
54.973 , -0.27 , 7.46 , 5.36,0,0
55.036 , -0.5 , 7.8100000000000005 , 4.75,0,0
55.099000000000004 , -0.31 , 7.8500000000000005 , 4.98,0,0
55.162 , -0.23 , 8.15 , 5.93,0,0
55.225 , 0.42 , 8.58 , 4.59,0,0
55.288000000000004 , -0.11 , 7.92 , 5.59,0,0
55.351 , -0.15 , 7.92 , 4.82,0,0
55.414 , 0.08 , 8.69 , 4.5600000000000005,0,0
55.477000000000004 , -0.42 , 8.27 , 5.63,0,0
55.54 , 0.23 , 7.73 , 5.32,0,0
55.603 , 0.34 , 7.73 , 5.78,0,0
55.666000000000004 , -0.11 , 7.8500000000000005 , 5.01,0,0
55.729 , 0.19 , 7.96 , 5.55,0,0
55.792 , -0.77 , 8.040000000000001 , 5.44,0,0
55.855000000000004 , 0.19 , 7.96 , 6.05,0,0
55.918 , -0.61 , 8.19 , 6.16,0,0
55.981 , -0.08 , 7.54 , 6.2,0,0
56.044000000000004 , -0.31 , 7.92 , 5.86,0,0
56.107 , -0.11 , 7.66 , 5.97,0,0
56.17 , -0.34 , 7.24 , 5.59,0,0
56.233000000000004 , -0.19 , 7.46 , 5.51,0,0
56.296 , -0.08 , 8.27 , 4.94,0,0
56.36 , -0.27 , 8.23 , 5.63,0,0
56.423 , 0.5700000000000001 , 7.92 , 5.67,0,0
56.486000000000004 , 0.0 , 8.42 , 5.51,0,0
56.549 , 0.15 , 7.390000000000001 , 5.7,0,0
56.612 , -0.23 , 7.46 , 5.01,0,0
56.675000000000004 , -0.42 , 8.040000000000001 , 5.13,0,0
