time,x-axis,y-axis,z-axis,Event1,Event2
54.876,-2.45,4.9,8.27,0,0

54.936,-2.91,4.44,7.66,0,0

54.996,-2.15,4.44,8.58,0,0

55.062,-2.45,3.83,8.43,0,0

55.133,-3.37,4.14,8.12,0,0

55.199,-1.99,4.44,8.27,0,0

55.266,-2.15,4.6,6.9,0,0

55.326,-2.15,4.6,7.81,0,0

55.393,-2.45,4.14,7.2,0,0

55.456,-2.6,3.52,7.05,0,0

55.516,-1.53,4.14,8.43,0,0

55.576,-3.22,4.14,7.97,0,0

55.636,-3.52,3.83,7.2,0,0

55.696,-2.6,4.14,9.5,0,0

55.756,-2.6,4.29,10.73,0,0

55.816,-3.68,3.68,8.58,0,0

55.876,-4.75,2.91,8.89,0,0

55.936,-3.37,3.68,10.42,0,0

55.996,-3.52,4.29,7.81,0,0

56.058,-3.98,4.44,6.9,0,0

56.126,-4.14,3.22,6.59,0,0

56.186,-4.14,2.45,7.05,0,0

56.256,-3.83,2.3,6.74,0,0

56.316,-3.83,3.06,7.97,0,0

56.376,-3.98,3.52,7.05,0,0

56.445,-3.22,2.91,7.97,0,0

56.507,-3.06,3.22,8.27,0,0

56.566,-3.37,3.52,8.73,0,0

56.626,-3.37,3.98,8.73,0,0

56.686,-3.98,3.68,7.97,0,0

56.746,-4.44,3.22,8.27,0,0

56.806,-4.44,3.52,8.43,0,0

56.866,-3.98,3.37,8.27,0,0

56.926,-3.22,3.68,7.81,0,0

56.986,-3.06,3.37,7.66,0,0

57.046,-3.06,3.68,7.97,0,0

57.107,-2.76,3.83,7.35,0,0

57.166,-2.91,3.68,7.35,0,0

57.226,-2.76,3.83,7.97,0,0

57.286,-2.91,3.83,8.58,0,0

57.346,-3.06,3.68,7.97,0,0

57.423,-2.76,4.14,7.66,0,0

57.487,-2.91,4.29,8.58,0,0

57.546,-3.06,4.14,7.66,0,0

57.606,-3.06,3.37,8.27,0,0

57.666,-2.76,3.83,8.73,0,0

57.726,-2.3,4.44,8.27,0,0

