time,x-axis,y-axis,z-axis,Event1,Event2,gpsdata
40.694 s, 4.36 , -2.34 , 7.66,0,0,28.57958104,77.21447182
40.725 s, 6.05 , -0.34 , 7.73,0,0,28.57958104,77.21447182
40.755 s, 4.63 , -1.03 , 7.2700000000000005,0,0,28.57958104,77.21447182
40.786 s, 3.45 , -2.18 , 8.31,0,0,28.57958104,77.21447182
40.816 s, 3.48 , -0.61 , 8.69,0,0,28.57958104,77.21447182
40.847 s, 3.52 , -0.65 , 9.23,0,0,28.57958104,77.21447182
40.877 s, 1.26 , -2.14 , 8.120000000000001,0,0,28.57958104,77.21447182
40.908 s, 0.5700000000000001 , -1.34 , 8.35,0,0,28.57958104,77.21447182
40.939 s, 0.54 , -0.54 , 9.03,0,0,28.57958104,77.21447182
40.97 s, -0.08 , -0.88 , 8.84,0,0,28.57958104,77.21447182
41.001 s, 1.07 , 0.42 , 9.42,0,0,28.57958104,77.21447182
41.031 s, 0.5700000000000001 , 0.8 , 9.76,0,0,28.57958104,77.21447182
41.062 s, -0.96 , 1.3 , 10.370000000000001,0,0,28.57958104,77.21447182
41.093 s, -0.34 , 2.2600000000000002 , 10.91,0,0,28.57958104,77.21447182
41.123 s, 0.42 , 1.23 , 11.870000000000001,0,0,28.57958104,77.21447182
41.154 s, -0.19 , -0.27 , 11.18,0,0,28.57958104,77.21447182
41.185 s, 0.5700000000000001 , 2.0300000000000002 , 9.76,0,0,28.57958104,77.21447182
41.215 s, 0.88 , 5.09 , 9.26,0,0,28.57958104,77.21447182
41.247 s, 0.0 , 5.01 , 9.72,0,0,28.57958104,77.21447182
41.278 s, 1.45 , 5.9 , 9.950000000000001,0,0,28.57958104,77.21447182
41.308 s, 1.6500000000000001 , 6.43 , 7.2700000000000005,0,0,28.57958104,77.21447182
41.339 s, 0.61 , 6.16 , 6.390000000000001,0,0,28.57958104,77.21447182
41.37 s, 1.23 , 6.890000000000001 , 8.15,0,0,28.57958104,77.21447182
41.4 s, 1.99 , 6.43 , 7.24,0,0,28.57958104,77.21447182
41.431 s, 3.18 , 5.4 , 6.55,0,0,28.57958104,77.21447182
41.461 s, 3.6 , 6.47 , 7.2,0,0,28.57958104,77.21447182
41.492 s, 3.98 , 8.69 , 7.16,0,0,28.57958104,77.21447182
41.523 s, 3.68 , 8.96 , 7.66,0,0,28.57958104,77.21447182
41.553000000000004 s, 2.64 , 7.3500000000000005 , 6.28,0,0,28.57958104,77.21447182
41.584 s, 2.0300000000000002 , 3.56 , 6.47,0,0,28.57958104,77.21447182
41.615 s, 1.76 , 2.79 , 6.43,0,0,28.57958104,77.21447182
41.645 s, 1.9100000000000001 , 4.4 , 6.32,0,0,28.57958104,77.21447182
41.676 s, 2.22 , 2.79 , 6.47,0,0,28.57958104,77.21447182
41.707 s, 2.99 , 2.14 , 6.390000000000001,0,0,28.57958104,77.21447182
41.738 s, 5.44 , 4.33 , 5.24,0,0,28.57958104,77.21447182
41.768 s, 5.63 , 5.93 , 5.28,0,0,28.57958104,77.21447182
41.799 s, 5.01 , 3.48 , 8.040000000000001,0,0,28.57958104,77.21447182
41.829 s, 4.86 , 2.18 , 8.92,0,0,28.57958104,77.21447182
41.86 s, 4.33 , -0.77 , 12.63,0,0,28.57958104,77.21447182
41.891 s, 5.24 , 0.0 , 13.48,0,0,28.57958104,77.21447182
41.921 s, 5.86 , 3.25 , 11.370000000000001,0,0,28.57958104,77.21447182
41.952 s, 3.68 , 2.56 , 9.46,0,0,28.57958104,77.21447182
41.992 s, 1.03 , 1.0 , 6.16,0,0,28.57958104,77.21447182
42.023 s, 2.0300000000000002 , 1.53 , 9.03,0,0,28.57958104,77.21447182
42.053000000000004 s, 3.45 , 1.3 , 10.68,0,0,28.57958104,77.21447182
42.084 s, 4.13 , 2.45 , 8.8,0,0,28.57958104,77.21447182
42.114000000000004 s, 4.63 , 3.29 , 8.08,0,0,28.57958104,77.21447182
42.145 s, 4.33 , 3.41 , 6.43,0,0,28.57958104,77.21447182
42.176 s, 4.4 , 3.45 , 7.24,0,0,28.57958104,77.21447182
42.206 s, 4.44 , 2.07 , 9.76,0,0,28.57958104,77.21447182
42.237 s, 4.17 , 2.56 , 8.96,0,0,28.57958104,77.21447182
42.27 s, 4.25 , 3.52 , 7.2,0,0,28.57958104,77.21447182
42.301 s, 2.56 , 1.99 , 7.2,0,0,28.57958104,77.21447182
42.331 s, 0.5700000000000001 , 1.23 , 7.2,0,0,28.57958104,77.21447182
42.362 s, 2.68 , 3.94 , 10.26,0,0,28.57958104,77.21447182
42.393 s, 4.13 , 4.94 , 13.280000000000001,0,0,28.57958104,77.21447182
42.424 s, 2.95 , 3.29 , 11.48,0,0,28.57958104,77.21447182
42.454 s, 2.11 , 3.45 , 9.11,0,0,28.57958104,77.21447182
42.485 s, 1.3 , 2.95 , 8.0,0,0,28.57958104,77.21447182
42.516 s, 1.45 , 3.22 , 8.5,0,0,28.57958104,77.21447182
42.546 s, 1.8 , 3.52 , 8.69,0,0,28.57958104,77.21447182
42.577 s, 1.76 , 3.6 , 9.0,0,0,28.57958104,77.21447182
42.608000000000004 s, 1.57 , 4.0600000000000005 , 8.69,0,0,28.57958104,77.21447182
42.638 s, 1.6500000000000001 , 4.29 , 8.5,0,0,28.57958104,77.21447182
42.669000000000004 s, 1.3800000000000001 , 3.87 , 8.46,0,0,28.57958104,77.21447182
42.699 s, 1.34 , 3.68 , 8.8,0,0,28.57958104,77.21447182
42.730000000000004 s, 1.8800000000000001 , 3.41 , 9.26,0,0,28.57958104,77.21447182
42.761 s, 1.53 , 3.06 , 8.65,0,0,28.57958104,77.21447182
42.791000000000004 s, 1.72 , 3.14 , 8.46,0,0,28.57958104,77.21447182
42.822 s, 1.9100000000000001 , 3.22 , 8.88,0,0,28.57958104,77.21447182
42.852000000000004 s, 1.45 , 3.1 , 9.0,0,0,28.57958104,77.21447182
42.883 s, 1.0 , 3.14 , 8.58,0,0,28.57958104,77.21447182
42.913000000000004 s, 0.84 , 3.37 , 8.120000000000001,0,0,28.57958104,77.21447182
42.944 s, 0.8 , 3.52 , 7.96,0,0,28.57958104,77.21447182
42.975 s, 0.96 , 3.52 , 8.58,0,0,28.57958104,77.21447182
43.007 s, 1.57 , 3.29 , 9.76,0,0,28.57958104,77.21447182
43.039 s, 1.8800000000000001 , 1.9100000000000001 , 10.3,0,0,28.57958104,77.21447182
43.07 s, 1.95 , 1.68 , 10.99,0,0,28.57958104,77.21447182
43.101 s, 2.95 , 1.84 , 10.76,0,0,28.57958104,77.21447182
43.132 s, 3.79 , 1.99 , 10.07,0,0,28.57958104,77.21447182
43.162 s, 3.79 , 2.34 , 9.3,0,0,28.57958104,77.21447182
43.193 s, 3.33 , 2.45 , 8.35,0,0,28.57958104,77.21447182
43.225 s, 3.06 , 2.68 , 7.46,0,0,28.57958104,77.21447182
43.256 s, 2.49 , 1.95 , 7.69,0,0,28.57958104,77.21447182
43.286 s, 3.29 , 1.6500000000000001 , 9.38,0,0,28.57958104,77.21447182
43.317 s, 4.5200000000000005 , 1.99 , 9.91,0,0,28.57958104,77.21447182
43.347 s, 5.17 , 2.37 , 9.11,0,0,28.57958104,77.21447182
43.378 s, 5.13 , 2.34 , 8.84,0,0,28.57958104,77.21447182
43.409 s, 5.09 , 2.49 , 8.8,0,0,28.57958104,77.21447182
43.439 s, 5.13 , 2.68 , 8.92,0,0,28.57958104,77.21447182
43.47 s, 4.44 , 2.45 , 8.0,0,0,28.57958104,77.21447182
43.5 s, 3.52 , 2.37 , 6.93,0,0,28.57958104,77.21447182
43.531 s, 3.41 , 2.22 , 7.890000000000001,0,0,28.57958104,77.21447182
43.561 s, 4.21 , 1.9100000000000001 , 8.120000000000001,0,0,28.57958104,77.21447182
43.592 s, 5.05 , 2.2600000000000002 , 6.78,0,0,28.57958104,77.21447182
43.623 s, 5.36 , 2.37 , 7.16,0,0,28.57958104,77.21447182
43.653 s, 6.32 , 2.14 , 8.96,0,0,28.57958104,77.21447182
43.684 s, 6.47 , 1.76 , 9.38,0,0,28.57958104,77.21447182
43.715 s, 5.55 , 1.53 , 8.540000000000001,0,0,28.57958104,77.21447182
43.746 s, 4.67 , 1.61 , 7.8100000000000005,0,0,28.57958104,77.21447182
43.777 s, 3.79 , 1.68 , 7.46,0,0,28.57958104,77.21447182
43.807 s, 3.6 , 1.8 , 8.23,0,0,28.57958104,77.21447182
43.838 s, 4.5600000000000005 , 1.72 , 9.99,0,0,28.57958104,77.21447182
43.869 s, 4.59 , 1.57 , 9.950000000000001,0,0,28.57958104,77.21447182
43.9 s, 3.79 , 1.9100000000000001 , 8.120000000000001,0,0,28.57958104,77.21447182
43.93 s, 4.0600000000000005 , 2.3000000000000003 , 7.73,0,0,28.57958104,77.21447182
43.961 s, 4.36 , 2.45 , 8.5,0,0,28.57958104,77.21447182
43.991 s, 4.36 , 2.49 , 8.8,0,0,28.57958104,77.21447182
44.022 s, 4.63 , 2.41 , 9.03,0,0,28.57958104,77.21447182
44.053000000000004 s, 4.29 , 2.22 , 8.58,0,0,28.57958104,77.21447182
44.084 s, 3.94 , 2.2600000000000002 , 8.27,0,0,28.57958104,77.21447182
44.114000000000004 s, 4.0200000000000005 , 2.2600000000000002 , 8.61,0,0,28.57958104,77.21447182
44.145 s, 3.98 , 2.11 , 8.8,0,0,28.57958104,77.21447182
44.175000000000004 s, 3.71 , 1.95 , 8.65,0,0,28.57958104,77.21447182
44.206 s, 3.87 , 2.11 , 8.77,0,0,28.57958104,77.21447182
44.237 s, 3.98 , 2.18 , 8.69,0,0,28.57958104,77.21447182
44.267 s, 4.0200000000000005 , 2.18 , 8.73,0,0,28.57958104,77.21447182
44.298 s, 3.98 , 2.07 , 9.0,0,0,28.57958104,77.21447182
44.328 s, 3.83 , 1.99 , 8.92,0,0,28.57958104,77.21447182
44.359 s, 3.83 , 2.11 , 8.5,0,0,28.57958104,77.21447182
44.389 s, 4.21 , 2.34 , 8.46,0,0,28.57958104,77.21447182
44.42 s, 4.5200000000000005 , 2.6 , 8.65,0,0,28.57958104,77.21447182
44.451 s, 4.59 , 2.68 , 8.84,0,0,28.57958104,77.21447182
44.482 s, 4.1 , 2.41 , 8.38,0,0,28.57958104,77.21447182
44.512 s, 3.71 , 2.18 , 8.540000000000001,0,0,28.57958104,77.21447182
44.543 s, 3.64 , 1.99 , 8.84,0,0,28.57958104,77.21447182
44.574 s, 3.87 , 2.14 , 8.73,0,0,28.57958104,77.21447182
44.604 s, 3.98 , 2.18 , 8.69,0,0,28.57958104,77.21447182
44.635 s, 3.98 , 2.18 , 8.69,0,0,28.57958104,77.21447182
44.666000000000004 s, 4.0200000000000005 , 2.3000000000000003 , 8.61,0,0,28.57958104,77.21447182
44.696 s, 4.1 , 2.37 , 8.73,0,0,28.57958104,77.21447182
44.727000000000004 s, 3.83 , 2.2600000000000002 , 8.46,0,0,28.57958104,77.21447182
44.758 s, 3.64 , 2.14 , 8.27,0,0,28.57958104,77.21447182
44.788000000000004 s, 3.75 , 2.11 , 8.84,0,0,28.57958104,77.21447182
44.819 s, 4.0600000000000005 , 2.0300000000000002 , 9.26,0,0,28.57958104,77.21447182
44.849000000000004 s, 4.21 , 2.22 , 9.0,0,0,28.57958104,77.21447182
44.88 s, 4.0600000000000005 , 2.3000000000000003 , 8.540000000000001,0,0,28.57958104,77.21447182
44.911 s, 3.9 , 2.2600000000000002 , 8.38,0,0,28.57958104,77.21447182
44.941 s, 3.94 , 2.18 , 8.69,0,0,28.57958104,77.21447182
44.972 s, 4.29 , 2.11 , 8.92,0,0,28.57958104,77.21447182
45.002 s, 4.82 , 2.18 , 9.23,0,0,28.57958104,77.21447182
45.043 s, 4.67 , 2.5300000000000002 , 8.84,0,0,28.57958104,77.21447182
45.073 s, 4.0600000000000005 , 2.34 , 9.07,0,0,28.57958104,77.21447182
45.104 s, 4.5600000000000005 , 2.18 , 9.57,0,0,28.57958104,77.21447182
45.135 s, 5.78 , 2.5300000000000002 , 9.91,0,0,28.57958104,77.21447182
45.165 s, 6.55 , 2.91 , 9.84,0,0,28.57958104,77.21447182
45.196 s, 6.3500000000000005 , 3.33 , 9.42,0,0,28.57958104,77.21447182
45.227000000000004 s, 5.74 , 3.52 , 9.15,0,0,28.57958104,77.21447182
45.258 s, 4.9 , 4.0600000000000005 , 8.23,0,0,28.57958104,77.21447182
45.289 s, 4.13 , 3.94 , 8.19,0,0,28.57958104,77.21447182
45.319 s, 3.29 , 3.25 , 8.08,0,0,28.57958104,77.21447182
45.35 s, 3.02 , 3.41 , 7.3500000000000005,0,0,28.57958104,77.21447182
45.381 s, 2.37 , 3.68 , 7.2,0,0,28.57958104,77.21447182
45.411 s, 1.53 , 2.87 , 7.890000000000001,0,0,28.57958104,77.21447182
45.442 s, 1.3 , 2.18 , 8.35,0,0,28.57958104,77.21447182
45.472 s, 1.11 , 2.6 , 8.46,0,0,28.57958104,77.21447182
45.503 s, 0.46 , 2.95 , 8.61,0,0,28.57958104,77.21447182
45.534 s, 0.34 , 2.6 , 9.07,0,0,28.57958104,77.21447182
45.564 s, 0.46 , 2.45 , 8.27,0,0,28.57958104,77.21447182
45.595 s, 0.42 , 2.87 , 6.7,0,0,28.57958104,77.21447182
45.625 s, -0.5700000000000001 , 3.71 , 5.7,0,0,28.57958104,77.21447182
45.656 s, -1.84 , 3.18 , 7.46,0,0,28.57958104,77.21447182
45.686 s, -1.49 , 3.06 , 11.18,0,0,28.57958104,77.21447182
45.717 s, -0.96 , 2.79 , 13.700000000000001,0,0,28.57958104,77.21447182
45.748 s, -1.07 , 2.11 , 12.21,0,0,28.57958104,77.21447182
45.778 s, -2.5300000000000002 , 2.14 , 8.19,0,0,28.57958104,77.21447182
45.809 s, -4.63 , 2.3000000000000003 , 5.78,0,0,28.57958104,77.21447182
45.839 s, -5.05 , 2.0300000000000002 , 7.12,0,0,28.57958104,77.21447182
45.87 s, -3.22 , 2.56 , 9.49,0,0,28.57958104,77.21447182
45.901 s, -1.3800000000000001 , 3.6 , 10.450000000000001,0,0,28.57958104,77.21447182
45.932 s, -1.42 , 3.79 , 8.65,0,0,28.57958104,77.21447182
45.963 s, -2.3000000000000003 , 4.0200000000000005 , 6.8500000000000005,0,0,28.57958104,77.21447182
45.994 s, -2.91 , 3.98 , 7.62,0,0,28.57958104,77.21447182
46.027 s, -2.6 , 3.25 , 9.15,0,0,28.57958104,77.21447182
46.058 s, -2.49 , 3.48 , 8.84,0,0,28.57958104,77.21447182
46.089 s, -2.07 , 3.6 , 8.8,0,0,28.57958104,77.21447182
46.119 s, -1.61 , 3.6 , 9.03,0,0,28.57958104,77.21447182
46.15 s, -1.53 , 3.68 , 8.58,0,0,28.57958104,77.21447182
46.181000000000004 s, -1.76 , 3.68 , 8.23,0,0,28.57958104,77.21447182
46.211 s, -1.84 , 3.94 , 8.42,0,0,28.57958104,77.21447182
46.242000000000004 s, -2.11 , 3.83 , 8.96,0,0,28.57958104,77.21447182
46.272 s, -2.5300000000000002 , 3.68 , 9.19,0,0,28.57958104,77.21447182
46.303000000000004 s, -2.6 , 3.83 , 8.69,0,0,28.57958104,77.21447182
46.334 s, -2.5300000000000002 , 4.33 , 8.08,0,0,28.57958104,77.21447182
46.364000000000004 s, -2.45 , 4.4 , 8.120000000000001,0,0,28.57958104,77.21447182
46.395 s, -2.11 , 4.0200000000000005 , 8.46,0,0,28.57958104,77.21447182
46.425000000000004 s, -1.8 , 3.87 , 8.58,0,0,28.57958104,77.21447182
46.456 s, -1.49 , 3.83 , 8.96,0,0,28.57958104,77.21447182
46.486000000000004 s, -1.3 , 3.68 , 9.15,0,0,28.57958104,77.21447182
46.517 s, -1.26 , 3.83 , 8.61,0,0,28.57958104,77.21447182
46.548 s, -1.19 , 4.13 , 8.38,0,0,28.57958104,77.21447182
46.578 s, -1.03 , 4.13 , 8.96,0,0,28.57958104,77.21447182
46.609 s, -0.88 , 4.29 , 9.0,0,0,28.57958104,77.21447182
46.64 s, -0.84 , 4.36 , 8.46,0,0,28.57958104,77.21447182
46.671 s, -0.96 , 4.48 , 8.38,0,0,28.57958104,77.21447182
46.702 s, -0.96 , 4.1 , 8.84,0,0,28.57958104,77.21447182
46.732 s, -0.8 , 3.87 , 8.88,0,0,28.57958104,77.21447182
46.763 s, -0.31 , 4.0600000000000005 , 8.88,0,0,28.57958104,77.21447182
46.794000000000004 s, 0.04 , 4.29 , 8.88,0,0,28.57958104,77.21447182
46.824 s, 0.34 , 4.48 , 8.69,0,0,28.57958104,77.21447182
46.855000000000004 s, 0.54 , 4.79 , 8.35,0,0,28.57958104,77.21447182
46.885 s, 0.77 , 4.94 , 8.38,0,0,28.57958104,77.21447182
46.916000000000004 s, 0.92 , 4.98 , 8.42,0,0,28.57958104,77.21447182
46.946 s, 1.1500000000000001 , 4.98 , 8.38,0,0,28.57958104,77.21447182
46.977000000000004 s, 1.19 , 5.05 , 8.27,0,0,28.57958104,77.21447182
47.008 s, 1.03 , 5.17 , 8.27,0,0,28.57958104,77.21447182
47.038000000000004 s, 1.0 , 5.24 , 8.38,0,0,28.57958104,77.21447182
47.069 s, 0.65 , 5.24 , 8.08,0,0,28.57958104,77.21447182
47.1 s, 0.23 , 5.21 , 7.7700000000000005,0,0,28.57958104,77.21447182
47.13 s, 0.19 , 4.94 , 8.19,0,0,28.57958104,77.21447182
47.161 s, 0.23 , 4.71 , 8.77,0,0,28.57958104,77.21447182
47.191 s, 0.42 , 4.71 , 8.88,0,0,28.57958104,77.21447182
47.222 s, 0.6900000000000001 , 4.86 , 8.540000000000001,0,0,28.57958104,77.21447182
47.253 s, 0.77 , 4.98 , 8.23,0,0,28.57958104,77.21447182
47.283 s, 0.6900000000000001 , 5.01 , 8.27,0,0,28.57958104,77.21447182
47.314 s, 0.77 , 5.01 , 8.35,0,0,28.57958104,77.21447182
47.345 s, 0.96 , 5.01 , 8.38,0,0,28.57958104,77.21447182
47.376 s, 1.0 , 5.05 , 8.35,0,0,28.57958104,77.21447182
47.406 s, 0.92 , 5.05 , 8.19,0,0,28.57958104,77.21447182
47.437 s, 0.8 , 5.01 , 8.27,0,0,28.57958104,77.21447182
47.468 s, 0.65 , 4.98 , 8.35,0,0,28.57958104,77.21447182
47.498 s, 0.5700000000000001 , 4.94 , 8.38,0,0,28.57958104,77.21447182
47.529 s, 0.5 , 4.94 , 8.38,0,0,28.57958104,77.21447182
47.559 s, 0.5 , 4.94 , 8.42,0,0,28.57958104,77.21447182
47.591 s, 0.54 , 4.94 , 8.42,0,0,28.57958104,77.21447182
47.621 s, 0.5700000000000001 , 4.9 , 8.42,0,0,28.57958104,77.21447182
47.652 s, 0.54 , 4.79 , 8.5,0,0,28.57958104,77.21447182
47.682 s, 0.54 , 4.86 , 8.42,0,0,28.57958104,77.21447182
47.713 s, 0.54 , 4.9 , 8.42,0,0,28.57958104,77.21447182
47.744 s, 0.5 , 4.94 , 8.38,0,0,28.57958104,77.21447182
47.774 s, 0.34 , 4.9 , 8.42,0,0,28.57958104,77.21447182
47.805 s, 0.19 , 4.82 , 8.46,0,0,28.57958104,77.21447182
47.836 s, 0.15 , 4.71 , 8.5,0,0,28.57958104,77.21447182
47.866 s, 0.27 , 4.82 , 8.5,0,0,28.57958104,77.21447182
47.897 s, 0.46 , 4.9 , 8.35,0,0,28.57958104,77.21447182
47.927 s, 0.5700000000000001 , 4.94 , 8.31,0,0,28.57958104,77.21447182
47.958 s, 0.5700000000000001 , 4.98 , 8.42,0,0,28.57958104,77.21447182
47.988 s, 0.46 , 4.9 , 8.46,0,0,28.57958104,77.21447182
48.02 s, 0.27 , 4.82 , 8.5,0,0,28.57958104,77.21447182
48.053000000000004 s, 0.23 , 4.79 , 8.540000000000001,0,0,28.57958104,77.21447182
48.084 s, 0.31 , 4.82 , 8.42,0,0,28.57958104,77.21447182
48.115 s, 0.46 , 4.94 , 8.42,0,0,28.57958104,77.21447182
48.145 s, 0.61 , 4.98 , 8.38,0,0,28.57958104,77.21447182
48.176 s, 0.54 , 4.98 , 8.19,0,0,28.57958104,77.21447182
48.207 s, 0.46 , 4.94 , 8.27,0,0,28.57958104,77.21447182
48.237 s, 0.46 , 4.79 , 8.540000000000001,0,0,28.57958104,77.21447182
48.268 s, 0.46 , 4.67 , 8.61,0,0,28.57958104,77.21447182
48.299 s, 0.42 , 4.67 , 8.69,0,0,28.57958104,77.21447182
48.329 s, 0.27 , 4.71 , 8.5,0,0,28.57958104,77.21447182
48.36 s, 0.23 , 4.75 , 8.38,0,0,28.57958104,77.21447182
48.39 s, 0.19 , 4.82 , 8.540000000000001,0,0,28.57958104,77.21447182
48.421 s, 0.08 , 4.71 , 8.69,0,0,28.57958104,77.21447182
48.452 s, 0.0 , 4.5200000000000005 , 8.58,0,0,28.57958104,77.21447182
48.482 s, 0.0 , 4.4 , 8.42,0,0,28.57958104,77.21447182
48.513 s, 0.04 , 4.29 , 8.69,0,0,28.57958104,77.21447182
48.543 s, 0.23 , 4.36 , 8.96,0,0,28.57958104,77.21447182
48.574 s, 0.27 , 4.48 , 8.84,0,0,28.57958104,77.21447182
48.605000000000004 s, 0.19 , 4.67 , 8.58,0,0,28.57958104,77.21447182
48.635 s, 0.15 , 4.86 , 8.38,0,0,28.57958104,77.21447182
48.666000000000004 s, 0.19 , 4.82 , 8.35,0,0,28.57958104,77.21447182
48.696 s, 0.19 , 4.5600000000000005 , 8.69,0,0,28.57958104,77.21447182
48.727000000000004 s, 0.19 , 4.44 , 8.8,0,0,28.57958104,77.21447182
48.758 s, 0.0 , 4.44 , 8.69,0,0,28.57958104,77.21447182
48.79 s, -0.11 , 4.44 , 8.5,0,0,28.57958104,77.21447182
48.821 s, 0.0 , 4.5200000000000005 , 8.61,0,0,28.57958104,77.21447182
48.851 s, 0.08 , 4.5200000000000005 , 8.84,0,0,28.57958104,77.21447182
48.882 s, 0.08 , 4.44 , 8.61,0,0,28.57958104,77.21447182
48.913000000000004 s, 0.04 , 4.48 , 8.42,0,0,28.57958104,77.21447182
48.943 s, 0.04 , 4.48 , 8.77,0,0,28.57958104,77.21447182
48.974000000000004 s, 0.04 , 4.29 , 8.88,0,0,28.57958104,77.21447182
49.004 s, -0.04 , 4.17 , 8.77,0,0,28.57958104,77.21447182
49.035000000000004 s, -0.08 , 4.29 , 8.65,0,0,28.57958104,77.21447182
49.066 s, 0.0 , 4.36 , 8.84,0,0,28.57958104,77.21447182
49.096000000000004 s, 0.04 , 4.36 , 8.84,0,0,28.57958104,77.21447182
49.127 s, -0.08 , 4.36 , 8.5,0,0,28.57958104,77.21447182
49.157000000000004 s, -0.19 , 4.36 , 8.61,0,0,28.57958104,77.21447182
49.188 s, -0.27 , 4.29 , 8.84,0,0,28.57958104,77.21447182
49.219 s, -0.27 , 4.29 , 8.69,0,0,28.57958104,77.21447182
49.251 s, -0.23 , 4.36 , 8.5,0,0,28.57958104,77.21447182
49.281 s, -0.19 , 4.36 , 8.61,0,0,28.57958104,77.21447182
49.312 s, -0.15 , 4.29 , 8.88,0,0,28.57958104,77.21447182
49.343 s, -0.11 , 4.29 , 8.77,0,0,28.57958104,77.21447182
49.374 s, -0.19 , 4.33 , 8.5,0,0,28.57958104,77.21447182
49.404 s, -0.31 , 4.25 , 8.65,0,0,28.57958104,77.21447182
49.435 s, -0.38 , 4.13 , 8.92,0,0,28.57958104,77.21447182
49.466 s, -0.38 , 4.1 , 8.8,0,0,28.57958104,77.21447182
49.497 s, -0.46 , 4.21 , 8.61,0,0,28.57958104,77.21447182
49.528 s, -0.54 , 4.21 , 8.73,0,0,28.57958104,77.21447182
49.558 s, -0.5700000000000001 , 4.17 , 8.73,0,0,28.57958104,77.21447182
49.589 s, -0.5 , 4.17 , 8.8,0,0,28.57958104,77.21447182
49.619 s, -0.5 , 4.21 , 8.73,0,0,28.57958104,77.21447182
49.65 s, -0.46 , 4.17 , 8.69,0,0,28.57958104,77.21447182
49.681000000000004 s, -0.5 , 4.1 , 8.73,0,0,28.57958104,77.21447182
49.711 s, -0.46 , 4.13 , 8.8,0,0,28.57958104,77.21447182
49.742000000000004 s, -0.42 , 4.17 , 8.8,0,0,28.57958104,77.21447182
49.772 s, -0.5 , 4.13 , 8.8,0,0,28.57958104,77.21447182
49.803000000000004 s, -0.54 , 4.13 , 8.69,0,0,28.57958104,77.21447182
49.834 s, -0.38 , 4.17 , 8.73,0,0,28.57958104,77.21447182
49.864000000000004 s, -0.54 , 4.1 , 8.84,0,0,28.57958104,77.21447182
49.895 s, -0.77 , 4.1 , 8.61,0,0,28.57958104,77.21447182
49.926 s, -0.8 , 3.94 , 8.61,0,0,28.57958104,77.21447182
49.956 s, -0.77 , 3.56 , 8.88,0,0,28.57958104,77.21447182
49.987 s, -0.5700000000000001 , 3.52 , 9.07,0,0,28.57958104,77.21447182
50.017 s, -0.31 , 3.68 , 9.0,0,0,28.57958104,77.21447182
50.048 s, -0.42 , 3.52 , 8.8,0,0,28.57958104,77.21447182
50.082 s, -0.46 , 3.18 , 8.84,0,0,28.57958104,77.21447182
50.113 s, -0.46 , 2.91 , 8.77,0,0,28.57958104,77.21447182
50.144 s, -0.5 , 2.68 , 8.84,0,0,28.57958104,77.21447182
50.175000000000004 s, 0.23 , 2.79 , 9.34,0,0,28.57958104,77.21447182
50.206 s, 1.03 , 3.25 , 9.07,0,0,28.57958104,77.21447182
50.237 s, 0.77 , 3.41 , 7.73,0,0,28.57958104,77.21447182
50.267 s, 0.73 , 3.22 , 7.16,0,0,28.57958104,77.21447182
50.298 s, 1.9100000000000001 , 3.98 , 7.96,0,0,28.57958104,77.21447182
50.329 s, 3.83 , 5.36 , 8.96,0,0,28.57958104,77.21447182
50.359 s, 4.9 , 5.47 , 8.84,0,0,28.57958104,77.21447182
50.39 s, 5.01 , 4.86 , 7.96,0,0,28.57958104,77.21447182
50.42 s, 4.98 , 4.48 , 7.58,0,0,28.57958104,77.21447182
50.451 s, 5.13 , 3.79 , 8.31,0,0,28.57958104,77.21447182
50.481 s, 5.74 , 3.98 , 9.34,0,0,28.57958104,77.21447182
50.512 s, 5.47 , 3.79 , 9.61,0,0,28.57958104,77.21447182
50.543 s, 4.4 , 3.22 , 8.69,0,0,28.57958104,77.21447182
50.573 s, 3.9 , 3.25 , 8.08,0,0,28.57958104,77.21447182
50.604 s, 3.64 , 3.37 , 8.120000000000001,0,0,28.57958104,77.21447182
50.635 s, 3.41 , 3.29 , 8.84,0,0,28.57958104,77.21447182
50.665 s, 3.37 , 3.02 , 9.23,0,0,28.57958104,77.21447182
50.696 s, 3.64 , 2.41 , 9.72,0,0,28.57958104,77.21447182
50.726 s, 3.33 , 2.7600000000000002 , 9.69,0,0,28.57958104,77.21447182
50.757 s, 2.5300000000000002 , 3.06 , 8.5,0,0,28.57958104,77.21447182
50.787 s, 1.84 , 1.8 , 9.88,0,0,28.57958104,77.21447182
50.818 s, 1.3 , 1.76 , 9.91,0,0,28.57958104,77.21447182
50.849000000000004 s, 1.3 , 3.6 , 8.31,0,0,28.57958104,77.21447182
50.88 s, 1.26 , 2.3000000000000003 , 8.8,0,0,28.57958104,77.21447182
50.911 s, 1.11 , 2.49 , 9.42,0,0,28.57958104,77.21447182
50.941 s, 1.45 , 2.14 , 9.57,0,0,28.57958104,77.21447182
50.972 s, 1.68 , 2.45 , 9.38,0,0,28.57958104,77.21447182
51.003 s, 1.95 , 1.61 , 8.84,0,0,28.57958104,77.21447182
51.033 s, 2.18 , 0.96 , 9.99,0,0,28.57958104,77.21447182
51.067 s, 2.79 , 1.61 , 8.88,0,0,28.57958104,77.21447182
51.098 s, 2.87 , 0.96 , 8.84,0,0,28.57958104,77.21447182
51.128 s, 1.53 , -0.04 , 8.77,0,0,28.57958104,77.21447182
