time,x-axis,y-axis,z-axis,Event1,Event2, ,
450.73400000000004 s,0.15,4.29,8.43,0,0,28.64686632,77.33294017

450.754 s,0.31,4.6,8.73,0,0,28.64686632,77.33294017

450.774 s,0.31,4.6,8.73,0,0,28.64686632,77.33294017

450.794 s,0.31,5.21,8.43,0,0,28.64686632,77.33294017

450.814 s,0.31,5.21,8.43,0,0,28.64686632,77.33294017

450.834 s,0.61,4.9,8.43,0,0,28.64686632,77.33294017

450.854 s,0.46,4.44,7.81,0,0,28.64686632,77.33294017

450.874 s,0.46,4.44,7.81,0,0,28.64686632,77.33294017

450.894 s,0.61,4.75,7.35,0,0,28.64686632,77.33294017

450.914 s,1.07,4.75,7.51,0,0,28.64686632,77.33294017

450.934 s,1.07,4.75,7.51,0,0,28.64686632,77.33294017

450.954 s,1.38,4.44,8.43,0,0,28.64686632,77.33294017

450.974 s,1.38,4.44,8.43,0,0,28.64686632,77.33294017

450.994 s,1.07,4.44,8.43,0,0,28.64686632,77.33294017

451.014 s,0.77,4.29,8.58,0,0,28.64686632,77.33294017

451.034 s,0.77,4.29,8.58,0,0,28.64686632,77.33294017

451.05400000000003 s,0.77,3.98,7.81,0,0,28.64686632,77.33294017

451.074 s,0.77,3.83,8.43,0,0,28.64686632,77.33294017

451.094 s,0.77,3.83,8.43,0,0,28.64686632,77.33294017

451.11400000000003 s,0.77,4.29,8.89,0,0,28.64686632,77.33294017

451.134 s,0.77,4.29,8.89,0,0,28.64686632,77.33294017

451.154 s,0.15,4.14,9.04,0,0,28.64686632,77.33294017

451.176 s,-0.31,3.68,8.58,0,0,28.64686632,77.33294017

451.196 s,-0.31,3.68,8.58,0,0,28.64686632,77.33294017

451.221 s,-0.46,3.37,8.27,0,0,28.64686632,77.33294017

451.237 s,-0.61,3.22,8.58,0,0,28.64686632,77.33294017

451.262 s,-0.61,3.22,8.58,0,0,28.64686632,77.33294017

451.294 s,-0.61,3.22,8.89,0,0,28.64688219,77.33296639

451.314 s,-0.61,3.22,9.04,0,0,28.64688219,77.33296639

451.341 s,-0.46,3.06,8.73,0,0,28.64688219,77.33296639

451.35900000000004 s,-0.46,3.06,8.73,0,0,28.64688219,77.33296639

451.379 s,-0.46,2.91,8.73,0,0,28.64688219,77.33296639

451.398 s,-0.46,2.91,8.73,0,0,28.64688219,77.33296639

451.414 s,-0.31,3.06,8.58,0,0,28.64688219,77.33296639

451.434 s,-0.46,3.06,8.73,0,0,28.64688219,77.33296639

451.454 s,-0.46,3.06,8.73,0,0,28.64688219,77.33296639

451.474 s,-0.61,3.22,8.58,0,0,28.64688219,77.33296639

451.494 s,-0.61,3.22,8.73,0,0,28.64688219,77.33296639

451.514 s,-0.61,3.22,8.73,0,0,28.64688219,77.33296639

451.534 s,-0.46,3.22,8.89,0,0,28.64688219,77.33296639

451.55400000000003 s,-0.46,3.22,8.89,0,0,28.64688219,77.33296639

451.574 s,-0.31,3.22,8.58,0,0,28.64688219,77.33296639

451.594 s,-0.31,3.52,8.58,0,0,28.64688219,77.33296639

451.61400000000003 s,-0.31,3.52,8.58,0,0,28.64688219,77.33296639

451.634 s,-0.31,3.68,8.73,0,0,28.64688219,77.33296639

451.654 s,-0.31,3.68,8.73,0,0,28.64688219,77.33296639

451.67400000000004 s,-0.31,3.52,8.58,0,0,28.64688219,77.33296639

451.694 s,0.15,3.37,8.27,0,0,28.64688219,77.33296639

451.714 s,0.15,3.37,8.27,0,0,28.64688219,77.33296639

451.73400000000004 s,0.15,3.22,8.27,0,0,28.64688219,77.33296639

451.754 s,0.15,3.52,8.73,0,0,28.64688219,77.33296639

451.774 s,0.15,3.52,8.73,0,0,28.64688219,77.33296639

451.794 s,0.15,4.14,9.19,0,0,28.64688219,77.33296639

451.814 s,0.15,4.14,9.19,0,0,28.64688219,77.33296639

451.834 s,0.31,4.14,8.89,0,0,28.64688219,77.33296639

451.854 s,0.31,3.68,7.97,0,0,28.64688219,77.33296639

451.874 s,0.31,3.68,7.97,0,0,28.64688219,77.33296639

451.894 s,0.15,3.37,7.81,0,0,28.64688219,77.33296639

451.914 s,0.31,3.83,7.97,0,0,28.64688219,77.33296639

451.934 s,0.31,3.83,7.97,0,0,28.64688219,77.33296639

451.954 s,0.31,4.29,8.73,0,0,28.64688219,77.33296639

451.974 s,0.31,4.29,8.73,0,0,28.64688219,77.33296639

452.00600000000003 s,0.31,4.9,9.5,0,0,28.64688219,77.33296639

452.035 s,0.31,4.44,8.89,0,0,28.64688219,77.33296639

452.05400000000003 s,0.31,3.68,7.97,0,0,28.64688219,77.33296639

452.074 s,0.31,3.68,7.81,0,0,28.64688219,77.33296639

452.094 s,-0.15,3.68,7.81,0,0,28.64688219,77.33296639

452.11400000000003 s,0.31,4.44,8.43,0,0,28.64688219,77.33296639

452.134 s,0.31,4.44,8.43,0,0,28.64688219,77.33296639

452.154 s,0.46,4.29,8.58,0,0,28.64688219,77.33296639

452.175 s,-0.15,3.83,7.97,0,0,28.64688219,77.33296639

452.196 s,-0.15,3.83,7.97,0,0,28.64688219,77.33296639

452.223 s,-0.31,3.37,8.27,0,0,28.64688219,77.33296639

452.245 s,-0.31,3.68,8.58,0,0,28.64688219,77.33296639

452.274 s,-0.15,3.98,8.73,0,0,28.64688219,77.33296639

452.294 s,-0.15,3.98,8.73,0,0,28.64688219,77.33296639

452.314 s,-0.15,4.14,9.04,0,0,28.64688219,77.33296639

452.334 s,-0.15,3.98,8.43,0,0,28.64688219,77.33296639

452.354 s,-0.15,3.98,8.43,0,0,28.64688219,77.33296639

452.374 s,-0.15,3.52,7.97,0,0,28.64688219,77.33296639

452.394 s,-0.15,3.52,7.97,0,0,28.64688219,77.33296639

452.416 s,0.46,3.68,8.12,0,0,28.64688219,77.33296639

452.434 s,0.77,4.14,8.58,0,0,28.64688219,77.33296639

452.454 s,0.77,4.14,8.58,0,0,28.64688219,77.33296639

452.474 s,0.46,4.14,8.89,0,0,28.64688219,77.33296639

452.494 s,0.46,3.83,8.58,0,0,28.64688219,77.33296639

452.514 s,0.46,3.83,8.58,0,0,28.64688219,77.33296639

452.534 s,-0.46,3.37,8.27,0,0,28.64688219,77.33296639

452.55400000000003 s,-0.46,3.37,8.27,0,0,28.64688219,77.33296639

452.574 s,-0.46,3.06,7.97,0,0,28.64688219,77.33296639

452.594 s,-0.15,3.37,8.27,0,0,28.64688219,77.33296639

452.61400000000003 s,-0.15,3.37,8.27,0,0,28.64688219,77.33296639

452.634 s,0.15,4.14,8.89,0,0,28.64688219,77.33296639

452.66200000000003 s,0.31,4.29,9.19,0,0,28.64688219,77.33296639

452.678 s,0.31,4.29,9.19,0,0,28.64688219,77.33296639

452.697 s,-0.15,3.98,8.73,0,0,28.64688219,77.33296639

452.718 s,-0.15,3.98,8.73,0,0,28.64688219,77.33296639

452.73400000000004 s,-0.15,3.68,8.27,0,0,28.64688219,77.33296639

452.754 s,-0.15,3.83,8.12,0,0,28.64688219,77.33296639

452.774 s,-0.15,3.83,8.12,0,0,28.64688219,77.33296639

452.794 s,0.31,4.14,8.27,0,0,28.64688219,77.33296639

452.814 s,0.31,4.14,8.27,0,0,28.64688219,77.33296639

452.834 s,0.15,4.29,8.58,0,0,28.64688219,77.33296639

452.854 s,-0.15,3.68,8.43,0,0,28.64688219,77.33296639

452.874 s,-0.15,3.68,8.43,0,0,28.64688219,77.33296639

452.894 s,-0.46,3.52,8.27,0,0,28.64688219,77.33296639

452.914 s,-0.15,3.83,8.58,0,0,28.64688219,77.33296639

452.934 s,-0.15,3.83,8.58,0,0,28.64688219,77.33296639

452.954 s,0.15,4.29,8.73,0,0,28.64688219,77.33296639

452.974 s,0.15,4.29,8.73,0,0,28.64688219,77.33296639

452.994 s,0.15,4.14,8.58,0,0,28.64688219,77.33296639

453.014 s,-0.15,4.14,8.73,0,0,28.64688219,77.33296639

453.034 s,-0.15,4.14,8.73,0,0,28.64688219,77.33296639

453.05400000000003 s,-0.15,4.14,8.43,0,0,28.64688219,77.33296639

453.074 s,-0.15,4.14,8.43,0,0,28.64688219,77.33296639

453.094 s,-0.15,3.83,8.12,0,0,28.64688219,77.33296639

453.11400000000003 s,0.15,3.68,7.51,0,0,28.64688219,77.33296639

453.134 s,0.15,3.68,7.51,0,0,28.64688219,77.33296639

453.154 s,0.46,3.52,7.66,0,0,28.64688219,77.33296639

453.176 s,0.46,3.37,8.12,0,0,28.64688219,77.33296639

453.196 s,0.46,3.37,8.12,0,0,28.64688219,77.33296639

453.218 s,0.46,3.68,8.58,0,0,28.64688219,77.33296639

453.244 s,0.31,3.83,9.19,0,0,28.64688219,77.33296639

453.26 s,0.31,3.83,9.19,0,0,28.64688219,77.33296639

453.277 s,0.31,4.29,9.5,0,0,28.64690222,77.33300296

453.301 s,-0.15,4.14,9.04,0,0,28.64690222,77.33300296

453.336 s,-0.15,3.83,7.81,0,0,28.64690222,77.33300296

453.354 s,-0.15,3.83,7.81,0,0,28.64690222,77.33300296

453.374 s,0.31,3.52,7.35,0,0,28.64690222,77.33300296

453.394 s,0.31,3.52,7.35,0,0,28.64690222,77.33300296

453.414 s,0.46,3.68,8.12,0,0,28.64690222,77.33300296

453.434 s,0.61,4.14,9.35,0,0,28.64690222,77.33300296

453.454 s,0.61,4.14,9.35,0,0,28.64690222,77.33300296

453.474 s,0.61,3.98,9.65,0,0,28.64690222,77.33300296

453.494 s,-0.61,3.52,8.73,0,0,28.64690222,77.33300296

453.514 s,-0.61,3.52,8.73,0,0,28.64690222,77.33300296

453.534 s,-0.92,2.76,8.12,0,0,28.64690222,77.33300296

453.55400000000003 s,-0.92,2.76,8.12,0,0,28.64690222,77.33300296

453.574 s,-0.77,2.76,8.27,0,0,28.64690222,77.33300296

453.594 s,-0.15,3.52,9.04,0,0,28.64690222,77.33300296

453.61400000000003 s,-0.15,3.52,9.04,0,0,28.64690222,77.33300296

453.634 s,0.31,4.44,9.19,0,0,28.64690222,77.33300296

453.654 s,0.31,4.44,9.19,0,0,28.64690222,77.33300296

453.67400000000004 s,0.15,4.14,8.58,0,0,28.64690222,77.33300296

453.694 s,-0.31,3.22,8.12,0,0,28.64690222,77.33300296

453.714 s,-0.31,3.22,8.12,0,0,28.64690222,77.33300296

453.73400000000004 s,-1.07,2.6,8.12,0,0,28.64690222,77.33300296

453.754 s,-1.07,2.6,9.19,0,0,28.64690222,77.33300296

453.774 s,-1.07,2.6,9.19,0,0,28.64690222,77.33300296

453.794 s,-1.07,2.76,9.5,0,0,28.64690222,77.33300296

453.814 s,-1.07,2.76,9.5,0,0,28.64690222,77.33300296

453.834 s,-0.77,2.45,8.43,0,0,28.64690222,77.33300296

453.854 s,-0.46,2.91,8.58,0,0,28.64690222,77.33300296

453.874 s,-0.46,2.91,8.58,0,0,28.64690222,77.33300296

453.894 s,-0.46,3.52,9.19,0,0,28.64690222,77.33300296

453.914 s,-0.46,3.06,8.89,0,0,28.64690222,77.33300296

453.943 s,-0.46,3.06,8.89,0,0,28.64690222,77.33300296

453.958 s,-0.15,2.6,8.27,0,0,28.64690222,77.33300296

453.981 s,-0.15,2.76,8.27,0,0,28.64690222,77.33300296

454.014 s,-0.15,3.06,9.19,0,0,28.64690222,77.33300296

454.034 s,-0.15,3.06,9.19,0,0,28.64690222,77.33300296

454.05400000000003 s,-0.31,3.37,9.81,0,0,28.64690222,77.33300296

454.074 s,-0.31,3.37,8.58,0,0,28.64690222,77.33300296

454.094 s,-0.61,3.06,8.58,0,0,28.64690222,77.33300296

454.11400000000003 s,-0.46,3.52,8.27,0,0,28.64690222,77.33300296

454.134 s,-0.46,3.52,8.27,0,0,28.64690222,77.33300296

454.154 s,-0.46,4.75,8.43,0,0,28.64690222,77.33300296

454.176 s,0.46,5.06,9.04,0,0,28.64690222,77.33300296

454.196 s,0.46,5.06,9.04,0,0,28.64690222,77.33300296

454.223 s,0.46,4.29,8.89,0,0,28.64690222,77.33300296

454.24600000000004 s,-0.46,3.37,8.27,0,0,28.64690222,77.33300296

454.27500000000003 s,-0.46,3.06,7.81,0,0,28.64690222,77.33300296

454.294 s,-0.46,3.06,7.81,0,0,28.64690222,77.33300296

454.314 s,-0.46,3.22,7.35,0,0,28.64690222,77.33300296

454.334 s,0.31,3.37,7.51,0,0,28.64690222,77.33300296

454.354 s,0.31,3.37,7.51,0,0,28.64690222,77.33300296

454.374 s,0.31,3.68,9.04,0,0,28.64690222,77.33300296

454.394 s,0.31,3.68,9.04,0,0,28.64690222,77.33300296

454.414 s,0.31,3.98,9.81,0,0,28.64690222,77.33300296

454.434 s,-0.31,3.52,9.35,0,0,28.64690222,77.33300296

454.454 s,-0.31,3.52,9.35,0,0,28.64690222,77.33300296

454.474 s,-0.46,3.52,8.27,0,0,28.64690222,77.33300296

454.494 s,-0.15,4.14,8.43,0,0,28.64690222,77.33300296

454.514 s,-0.15,4.14,8.43,0,0,28.64690222,77.33300296

454.534 s,-0.31,3.98,8.12,0,0,28.64690222,77.33300296

454.55400000000003 s,-0.31,3.98,8.12,0,0,28.64690222,77.33300296

454.574 s,-0.46,3.22,8.12,0,0,28.64690222,77.33300296

454.594 s,-0.46,3.22,8.73,0,0,28.64690222,77.33300296

454.623 s,-0.46,3.22,8.73,0,0,28.64690222,77.33300296

454.63800000000003 s,-0.15,3.68,9.19,0,0,28.64690222,77.33300296

454.66 s,-0.15,3.52,9.04,0,0,28.64690222,77.33300296

454.676 s,-0.15,3.52,9.04,0,0,28.64690222,77.33300296

454.694 s,-0.15,3.52,8.27,0,0,28.64690222,77.33300296

454.714 s,-0.15,3.52,8.27,0,0,28.64690222,77.33300296

454.73400000000004 s,-0.31,3.52,8.73,0,0,28.64690222,77.33300296

454.754 s,-0.61,3.83,9.19,0,0,28.64690222,77.33300296

454.774 s,-0.61,3.83,9.19,0,0,28.64690222,77.33300296

454.794 s,-0.61,3.83,8.89,0,0,28.64690222,77.33300296

454.814 s,-0.61,3.83,8.89,0,0,28.64690222,77.33300296

454.83500000000004 s,-0.92,3.52,8.27,0,0,28.64690222,77.33300296

454.854 s,-0.77,3.37,8.12,0,0,28.64690222,77.33300296

454.874 s,-0.77,3.37,8.12,0,0,28.64690222,77.33300296

454.894 s,-0.61,2.91,8.12,0,0,28.64690222,77.33300296

454.914 s,-0.46,2.76,8.58,0,0,28.64690222,77.33300296

454.934 s,-0.46,2.76,8.58,0,0,28.64690222,77.33300296

454.954 s,-0.15,3.37,9.19,0,0,28.64690222,77.33300296

454.974 s,-0.15,3.37,9.19,0,0,28.64690222,77.33300296

454.994 s,0.15,3.37,8.73,0,0,28.64690222,77.33300296

455.014 s,-0.15,2.91,8.27,0,0,28.64690222,77.33300296

455.034 s,-0.15,2.91,8.27,0,0,28.64690222,77.33300296

455.05400000000003 s,-0.31,3.06,8.73,0,0,28.64690222,77.33300296

455.074 s,-0.31,3.06,10.42,0,0,28.64690222,77.33300296

455.094 s,-0.15,3.83,10.42,0,0,28.64690222,77.33300296

455.119 s,-0.77,3.98,9.65,0,0,28.64690222,77.33300296

455.136 s,-0.77,3.98,9.65,0,0,28.64690222,77.33300296

455.159 s,-0.92,3.06,8.12,0,0,28.64690222,77.33300296

455.176 s,-0.92,2.6,7.2,0,0,28.64690222,77.33300296

455.195 s,-0.92,2.6,7.2,0,0,28.64690222,77.33300296

455.219 s,-0.61,2.76,8.12,0,0,28.64690222,77.33300296

455.24600000000004 s,-0.46,3.52,9.19,0,0,28.64690222,77.33300296

455.278 s,-0.46,3.68,9.5,0,0,28.6469303,77.33305536

455.3 s,-0.46,3.68,9.5,0,0,28.6469303,77.33305536

455.317 s,-0.46,3.68,8.73,0,0,28.6469303,77.33305536

455.34000000000003 s,-0.46,3.68,8.27,0,0,28.6469303,77.33305536

455.356 s,-0.46,3.68,8.27,0,0,28.6469303,77.33305536

455.374 s,-0.61,3.68,8.27,0,0,28.6469303,77.33305536

455.394 s,-0.61,3.68,8.27,0,0,28.6469303,77.33305536

455.414 s,-0.77,3.52,8.27,0,0,28.6469303,77.33305536

455.434 s,-0.61,3.22,8.27,0,0,28.6469303,77.33305536

455.454 s,-0.61,3.22,8.27,0,0,28.6469303,77.33305536

455.474 s,-0.46,3.22,8.12,0,0,28.6469303,77.33305536

455.494 s,-0.46,3.83,8.89,0,0,28.6469303,77.33305536

455.514 s,-0.46,3.83,8.89,0,0,28.6469303,77.33305536

455.534 s,0.15,4.29,9.19,0,0,28.6469303,77.33305536

455.55400000000003 s,0.15,4.29,9.19,0,0,28.6469303,77.33305536

455.574 s,0.15,3.98,8.73,0,0,28.6469303,77.33305536

455.594 s,-0.15,3.37,8.12,0,0,28.6469303,77.33305536

455.61400000000003 s,-0.15,3.37,8.12,0,0,28.6469303,77.33305536

455.634 s,-0.46,3.52,8.73,0,0,28.6469303,77.33305536

455.654 s,-0.46,3.52,8.73,0,0,28.6469303,77.33305536

455.67400000000004 s,-0.31,3.52,9.5,0,0,28.6469303,77.33305536

455.694 s,-0.46,3.37,8.58,0,0,28.6469303,77.33305536

455.714 s,-0.46,3.37,8.58,0,0,28.6469303,77.33305536

455.73400000000004 s,-0.15,3.06,8.12,0,0,28.6469303,77.33305536

455.754 s,-0.15,3.37,8.12,0,0,28.6469303,77.33305536

455.774 s,-0.15,3.37,8.12,0,0,28.6469303,77.33305536

455.794 s,-0.15,3.22,8.43,0,0,28.6469303,77.33305536

455.814 s,-0.15,3.22,8.43,0,0,28.6469303,77.33305536

455.834 s,-0.46,3.52,9.19,0,0,28.6469303,77.33305536

455.854 s,-0.61,3.83,9.04,0,0,28.6469303,77.33305536

455.874 s,-0.61,3.83,9.04,0,0,28.6469303,77.33305536

455.894 s,-0.61,3.22,8.43,0,0,28.6469303,77.33305536

455.914 s,-0.61,3.22,7.81,0,0,28.6469303,77.33305536

455.934 s,-0.61,3.22,7.81,0,0,28.6469303,77.33305536

455.959 s,0.31,3.68,8.43,0,0,28.6469303,77.33305536

455.976 s,0.31,3.68,8.43,0,0,28.6469303,77.33305536

455.995 s,0.31,3.98,8.58,0,0,28.6469303,77.33305536

456.01800000000003 s,-0.15,3.52,8.73,0,0,28.6469303,77.33305536

456.034 s,-0.15,3.52,8.73,0,0,28.6469303,77.33305536

456.05400000000003 s,-0.77,3.83,9.65,0,0,28.6469303,77.33305536

456.074 s,-0.77,3.83,9.5,0,0,28.6469303,77.33305536

456.094 s,-1.07,3.37,9.5,0,0,28.6469303,77.33305536

456.11400000000003 s,-0.92,2.3,7.81,0,0,28.6469303,77.33305536

456.134 s,-0.92,2.3,7.81,0,0,28.6469303,77.33305536

456.154 s,-0.61,2.45,6.74,0,0,28.6469303,77.33305536

456.176 s,0.15,3.68,7.97,0,0,28.6469303,77.33305536

456.195 s,0.15,3.68,7.97,0,0,28.6469303,77.33305536

456.22 s,0.61,5.06,10.27,0,0,28.6469303,77.33305536

456.247 s,0.61,4.75,10.73,0,0,28.6469303,77.33305536

456.27500000000003 s,-0.46,3.37,9.04,0,0,28.64694759,77.33308729

456.294 s,-0.46,3.37,9.04,0,0,28.64694759,77.33308729

456.314 s,-0.77,2.76,7.66,0,0,28.64694759,77.33308729

456.334 s,-0.77,2.76,7.35,0,0,28.64694759,77.33308729

456.354 s,-0.77,2.76,7.35,0,0,28.64694759,77.33308729

456.374 s,-0.77,3.37,8.12,0,0,28.64694759,77.33308729

456.394 s,-0.77,3.37,8.12,0,0,28.64694759,77.33308729

456.414 s,0.31,3.83,8.73,0,0,28.64694759,77.33308729

456.434 s,-0.31,3.37,8.58,0,0,28.64694759,77.33308729

456.454 s,-0.31,3.37,8.58,0,0,28.64694759,77.33308729

456.474 s,-1.23,3.06,8.89,0,0,28.64694759,77.33308729

456.494 s,-1.38,3.22,9.35,0,0,28.64694759,77.33308729

456.514 s,-1.38,3.22,9.35,0,0,28.64694759,77.33308729

456.534 s,-0.92,3.06,9.04,0,0,28.64694759,77.33308729

456.55400000000003 s,-0.92,3.06,9.04,0,0,28.64694759,77.33308729

456.574 s,-0.31,3.68,8.12,0,0,28.64694759,77.33308729

456.594 s,0.31,3.98,8.12,0,0,28.64694759,77.33308729

456.623 s,0.31,3.98,8.12,0,0,28.64694759,77.33308729

456.66 s,0.15,3.98,8.73,0,0,28.64694759,77.33308729

456.694 s,-0.46,2.91,8.58,0,0,28.64694759,77.33308729

456.714 s,-0.46,2.91,8.58,0,0,28.64694759,77.33308729

456.73400000000004 s,-0.92,2.76,8.43,0,0,28.64694759,77.33308729

456.754 s,-0.77,3.68,9.19,0,0,28.64694759,77.33308729

456.774 s,-0.77,3.68,9.19,0,0,28.64694759,77.33308729

456.794 s,-0.15,4.29,9.04,0,0,28.64694759,77.33308729

456.814 s,-0.15,4.29,9.04,0,0,28.64694759,77.33308729

456.834 s,-0.15,3.83,7.97,0,0,28.64694759,77.33308729

456.854 s,-0.15,3.52,7.66,0,0,28.64694759,77.33308729

456.874 s,-0.15,3.52,7.66,0,0,28.64694759,77.33308729

456.894 s,-0.15,3.83,8.27,0,0,28.64694759,77.33308729

456.914 s,-0.61,3.98,8.89,0,0,28.64694759,77.33308729

456.934 s,-0.61,3.98,8.89,0,0,28.64694759,77.33308729

456.954 s,-0.92,3.68,8.73,0,0,28.64694759,77.33308729

456.974 s,-0.92,3.68,8.73,0,0,28.64694759,77.33308729

456.994 s,-0.77,3.52,8.27,0,0,28.64694759,77.33308729

457.014 s,-0.31,3.98,8.43,0,0,28.64694759,77.33308729

457.034 s,-0.31,3.98,8.43,0,0,28.64694759,77.33308729

457.05400000000003 s,0.15,4.29,9.04,0,0,28.64694759,77.33308729

457.074 s,0.15,4.14,8.58,0,0,28.64694759,77.33308729

457.094 s,0.15,4.14,8.58,0,0,28.64694759,77.33308729

457.11400000000003 s,0.15,3.83,8.27,0,0,28.64694759,77.33308729

457.134 s,0.15,3.83,8.27,0,0,28.64694759,77.33308729

457.158 s,0.31,4.29,8.73,0,0,28.64694759,77.33308729

457.17400000000004 s,0.15,3.98,8.43,0,0,28.64694759,77.33308729

457.196 s,0.15,3.98,8.43,0,0,28.64694759,77.33308729

457.216 s,-0.46,3.37,8.27,0,0,28.64694759,77.33308729

457.24600000000004 s,-0.92,3.22,8.27,0,0,28.64694759,77.33308729

457.274 s,-0.92,3.37,8.58,0,0,28.6469652,77.33311605

457.3 s,-0.92,3.37,8.58,0,0,28.6469652,77.33311605

457.317 s,-1.23,3.22,9.04,0,0,28.6469652,77.33311605

457.34000000000003 s,-1.07,3.68,9.35,0,0,28.6469652,77.33311605

457.358 s,-1.07,3.68,9.35,0,0,28.6469652,77.33311605

457.374 s,-0.46,4.14,9.04,0,0,28.6469652,77.33311605

457.394 s,-0.46,4.14,9.04,0,0,28.6469652,77.33311605

457.414 s,-0.31,3.83,7.97,0,0,28.6469652,77.33311605

457.434 s,-0.46,3.22,7.35,0,0,28.6469652,77.33311605

457.454 s,-0.46,3.22,7.35,0,0,28.6469652,77.33311605

457.474 s,-0.31,3.52,8.12,0,0,28.6469652,77.33311605

457.494 s,-0.31,3.98,9.35,0,0,28.6469652,77.33311605

457.514 s,-0.31,3.98,9.35,0,0,28.6469652,77.33311605

457.534 s,-0.46,3.37,8.89,0,0,28.6469652,77.33311605

457.55400000000003 s,-0.46,3.37,8.89,0,0,28.6469652,77.33311605

457.574 s,-0.61,2.91,8.12,0,0,28.6469652,77.33311605

457.594 s,-0.46,2.91,7.97,0,0,28.6469652,77.33311605

457.61400000000003 s,-0.46,2.91,7.97,0,0,28.6469652,77.33311605

457.634 s,-0.15,3.22,8.89,0,0,28.6469652,77.33311605

457.654 s,-0.15,3.22,8.89,0,0,28.6469652,77.33311605

457.67400000000004 s,-0.15,4.14,9.65,0,0,28.6469652,77.33311605

457.694 s,-0.15,4.29,9.35,0,0,28.6469652,77.33311605

457.714 s,-0.15,4.29,9.35,0,0,28.6469652,77.33311605

457.73400000000004 s,-0.77,3.98,8.89,0,0,28.6469652,77.33311605

457.754 s,-1.38,3.83,9.04,0,0,28.6469652,77.33311605

457.774 s,-1.38,3.83,9.04,0,0,28.6469652,77.33311605

457.794 s,-1.38,3.06,9.04,0,0,28.6469652,77.33311605

457.814 s,-1.38,3.06,9.04,0,0,28.6469652,77.33311605

457.834 s,-1.23,2.45,8.27,0,0,28.6469652,77.33311605

457.854 s,-0.77,2.45,7.66,0,0,28.6469652,77.33311605

457.874 s,-0.77,2.45,7.66,0,0,28.6469652,77.33311605

457.894 s,-0.31,2.91,7.97,0,0,28.6469652,77.33311605

457.914 s,-0.31,3.68,8.89,0,0,28.6469652,77.33311605

457.943 s,-0.31,3.68,8.89,0,0,28.6469652,77.33311605

457.98 s,-0.15,3.22,8.43,0,0,28.6469652,77.33311605

458.014 s,-0.31,2.76,7.66,0,0,28.6469652,77.33311605

458.034 s,-0.31,2.76,7.66,0,0,28.6469652,77.33311605

458.05400000000003 s,-0.31,3.22,8.58,0,0,28.6469652,77.33311605

458.074 s,0.15,3.98,8.89,0,0,28.6469652,77.33311605

458.094 s,0.15,3.98,8.89,0,0,28.6469652,77.33311605

458.119 s,0.15,3.68,8.58,0,0,28.6469652,77.33311605

458.135 s,0.15,3.68,8.58,0,0,28.6469652,77.33311605

458.159 s,-0.15,3.68,8.89,0,0,28.6469652,77.33311605

458.176 s,-0.46,4.29,9.65,0,0,28.6469652,77.33311605

458.196 s,-0.46,4.29,9.65,0,0,28.6469652,77.33311605

458.22200000000004 s,-0.77,3.06,9.04,0,0,28.6469652,77.33311605

458.24600000000004 s,-0.61,1.69,7.35,0,0,28.6469652,77.33311605

458.274 s,-0.46,1.99,7.2,0,0,28.64698527,77.33314333

458.294 s,-0.46,1.99,7.2,0,0,28.64698527,77.33314333

458.314 s,0.46,3.52,9.19,0,0,28.64698527,77.33314333

458.334 s,1.23,5.21,10.57,0,0,28.64698527,77.33314333

458.354 s,1.23,5.21,10.57,0,0,28.64698527,77.33314333

458.374 s,0.61,4.29,9.65,0,0,28.64698527,77.33314333

458.394 s,0.61,4.29,9.65,0,0,28.64698527,77.33314333

458.414 s,-0.31,2.76,7.81,0,0,28.64698527,77.33314333

458.434 s,-1.07,2.3,7.51,0,0,28.64698527,77.33314333

458.454 s,-1.07,2.3,7.51,0,0,28.64698527,77.33314333

458.474 s,-0.61,2.91,8.58,0,0,28.64698527,77.33314333

458.494 s,-0.31,3.68,9.35,0,0,28.64698527,77.33314333

458.514 s,-0.31,3.68,9.35,0,0,28.64698527,77.33314333

458.534 s,-0.77,3.68,9.35,0,0,28.64698527,77.33314333

458.55400000000003 s,-0.77,3.68,9.35,0,0,28.64698527,77.33314333

458.574 s,-1.07,3.06,8.89,0,0,28.64698527,77.33314333

458.594 s,-1.23,2.6,8.58,0,0,28.64698527,77.33314333

458.623 s,-1.23,2.6,8.58,0,0,28.64698527,77.33314333

458.66 s,-0.46,3.22,8.73,0,0,28.64698527,77.33314333

458.694 s,-0.46,3.52,8.89,0,0,28.64698527,77.33314333

458.714 s,-0.46,3.52,8.89,0,0,28.64698527,77.33314333

458.73400000000004 s,-0.15,3.22,8.43,0,0,28.64698527,77.33314333

